timestamp,user_id,session_id,domain,action_type,entity_id,response_time_ms,device_type,account_type,transaction_type,channel,risk_score,amount_involved,branch_code
2025-09-30 20:54:39,U015,S0312,banking,inquiry,ban_137,355,mobile,current,inquiry,ATM,10,97535,DL33
2025-10-24 19:09:39,U022,S0483,banking,check_balance,ban_131,120,desktop,current,debit,ATM,7,107928,DL33
2025-11-11 14:07:39,U021,S0052,banking,fund_transfer,ban_43,142,mobile,current,inquiry,net_banking,6,33542,BN12
2025-10-12 18:33:39,U015,S0147,banking,view_transaction,ban_207,258,mobile,current,debit,net_banking,7,16220,MB98
2025-11-12 10:53:39,U016,S0451,banking,view_transaction,ban_20,60,desktop,credit,inquiry,net_banking,3,157034,MB98
2025-09-19 04:12:39,U030,S0086,banking,check_balance,ban_290,347,tablet,current,debit,net_banking,1,177257,DL33
2025-09-24 08:44:39,U025,S0249,banking,view_transaction,ban_130,72,tablet,credit,credit,ATM,4,13312,DL33
2025-10-20 03:53:39,U020,S0233,banking,check_balance,ban_32,379,tablet,savings,debit,net_banking,5,157173,BN12
2025-11-12 22:55:39,U014,S0086,banking,view_transaction,ban_176,69,desktop,savings,debit,net_banking,8,189361,BN12
2025-10-06 01:58:39,U024,S0041,banking,view_transaction,ban_275,261,desktop,current,credit,ATM,4,91265,BN12
2025-10-17 04:14:39,U007,S0041,banking,fund_transfer,ban_222,397,desktop,savings,debit,mobile_app,10,163589,DL33
2025-10-30 01:24:39,U003,S0176,banking,check_balance,ban_107,44,desktop,savings,debit,mobile_app,10,145105,MB98
2025-10-05 08:15:39,U003,S0125,banking,check_balance,ban_207,79,desktop,savings,debit,net_banking,9,165070,MB98
2025-10-27 09:18:39,U009,S0396,banking,view_transaction,ban_249,117,mobile,savings,inquiry,ATM,2,154466,MB98
2025-10-17 12:18:39,U028,S0435,banking,check_balance,ban_225,118,mobile,current,debit,net_banking,7,10385,DL33
2025-11-10 22:19:39,U003,S0061,banking,check_balance,ban_42,117,desktop,savings,debit,ATM,4,67288,DL33
2025-10-02 07:57:39,U002,S0359,banking,fund_transfer,ban_211,217,tablet,credit,inquiry,net_banking,10,115427,MB98
2025-09-16 23:32:39,U013,S0011,banking,check_balance,ban_141,292,tablet,credit,inquiry,ATM,9,77988,MB98
2025-10-14 00:30:39,U017,S0056,banking,inquiry,ban_81,215,mobile,current,credit,ATM,1,5872,BN12
2025-09-20 10:22:39,U030,S0387,banking,view_transaction,ban_36,81,desktop,current,credit,ATM,5,51360,MB98
2025-10-08 23:58:39,U018,S0306,banking,fund_transfer,ban_280,259,desktop,credit,inquiry,ATM,1,85449,BN12
2025-11-08 17:12:39,U024,S0326,banking,fund_transfer,ban_91,293,tablet,current,inquiry,mobile_app,6,54723,DL33
2025-11-01 12:25:39,U022,S0029,banking,check_balance,ban_235,289,tablet,current,inquiry,net_banking,4,121601,BN12
2025-09-14 21:01:39,U026,S0338,banking,fund_transfer,ban_56,84,mobile,savings,debit,net_banking,2,174798,MB98
2025-11-05 21:56:39,U002,S0147,banking,view_transaction,ban_59,67,desktop,current,debit,net_banking,4,187593,BN12
2025-09-25 14:35:39,U010,S0027,banking,view_transaction,ban_16,104,desktop,savings,debit,net_banking,6,197599,MB98
2025-11-07 18:05:39,U018,S0252,banking,inquiry,ban_186,389,tablet,current,credit,mobile_app,10,50159,BN12
2025-11-13 10:20:39,U015,S0235,banking,inquiry,ban_201,242,desktop,savings,credit,ATM,7,143815,DL33
2025-11-05 17:24:39,U007,S0076,banking,inquiry,ban_220,385,desktop,current,inquiry,mobile_app,2,173296,BN12
2025-10-02 09:13:39,U021,S0039,banking,view_transaction,ban_64,252,tablet,savings,inquiry,ATM,4,28603,BN12
2025-10-21 11:45:39,U007,S0030,banking,inquiry,ban_104,200,desktop,savings,credit,mobile_app,7,31578,DL33
2025-10-29 12:57:39,U003,S0400,banking,view_transaction,ban_40,70,desktop,credit,debit,net_banking,2,144982,BN12
2025-10-15 03:58:39,U003,S0168,banking,inquiry,ban_291,247,mobile,credit,credit,mobile_app,2,132677,MB98
2025-11-13 16:37:39,U028,S0377,banking,check_balance,ban_31,289,tablet,current,debit,mobile_app,2,107714,MB98
2025-10-13 00:14:39,U015,S0413,banking,check_balance,ban_41,328,mobile,savings,debit,net_banking,2,86142,BN12
2025-10-14 16:37:39,U023,S0041,banking,view_transaction,ban_83,197,tablet,savings,debit,mobile_app,1,189283,MB98
2025-10-31 03:29:39,U019,S0049,banking,fund_transfer,ban_272,101,tablet,current,debit,net_banking,9,91654,DL33
2025-10-19 14:56:39,U008,S0069,banking,check_balance,ban_270,324,desktop,savings,debit,net_banking,8,27816,MB98
2025-10-10 17:22:39,U001,S0152,banking,fund_transfer,ban_124,250,mobile,savings,inquiry,net_banking,7,11912,BN12
2025-09-14 18:30:39,U021,S0012,banking,view_transaction,ban_143,301,tablet,savings,inquiry,net_banking,8,123024,DL33
2025-11-13 09:35:39,U015,S0286,banking,fund_transfer,ban_235,361,tablet,credit,inquiry,mobile_app,4,19532,BN12
2025-10-13 20:41:39,U028,S0061,banking,fund_transfer,ban_114,189,mobile,savings,debit,ATM,5,149476,DL33
2025-10-25 18:03:39,U004,S0464,banking,check_balance,ban_237,272,mobile,current,inquiry,ATM,1,109229,MB98
2025-11-13 11:39:39,U004,S0102,banking,fund_transfer,ban_159,89,mobile,credit,credit,net_banking,6,48918,MB98
2025-10-12 18:30:39,U021,S0310,banking,inquiry,ban_63,77,tablet,current,debit,ATM,9,131046,MB98
2025-10-05 10:17:39,U008,S0388,banking,check_balance,ban_30,352,mobile,savings,credit,ATM,8,105473,DL33
2025-11-07 04:42:39,U017,S0263,banking,check_balance,ban_265,256,mobile,credit,credit,ATM,6,118374,BN12
2025-09-29 09:00:39,U016,S0125,banking,inquiry,ban_202,302,tablet,current,inquiry,net_banking,8,189849,MB98
2025-09-18 08:08:39,U001,S0450,banking,view_transaction,ban_204,116,tablet,savings,credit,ATM,6,103151,MB98
2025-10-08 09:12:39,U028,S0008,banking,check_balance,ban_18,262,desktop,current,credit,ATM,4,31326,MB98
2025-10-22 22:50:39,U012,S0442,banking,inquiry,ban_75,110,mobile,current,inquiry,mobile_app,3,88650,DL33
2025-10-14 17:24:39,U017,S0005,banking,check_balance,ban_209,58,tablet,savings,credit,net_banking,7,36126,DL33
2025-10-14 04:05:39,U001,S0068,banking,inquiry,ban_45,204,tablet,current,credit,ATM,10,158581,DL33
2025-11-06 13:33:39,U015,S0390,banking,fund_transfer,ban_188,41,mobile,current,inquiry,ATM,7,188149,MB98
2025-10-03 21:53:39,U019,S0393,banking,inquiry,ban_57,387,tablet,savings,debit,net_banking,3,91003,BN12
2025-09-20 02:59:39,U016,S0449,banking,inquiry,ban_82,301,desktop,savings,inquiry,mobile_app,9,56091,MB98
2025-11-06 02:57:39,U021,S0352,banking,view_transaction,ban_274,264,tablet,current,inquiry,ATM,1,107945,BN12
2025-10-09 15:42:39,U003,S0392,banking,fund_transfer,ban_173,104,mobile,current,credit,mobile_app,3,28246,BN12
2025-09-13 13:40:39,U016,S0419,banking,view_transaction,ban_136,211,mobile,savings,debit,net_banking,5,186489,MB98
2025-09-24 05:04:39,U017,S0289,banking,view_transaction,ban_44,204,tablet,savings,inquiry,mobile_app,9,34619,DL33
2025-10-06 21:34:39,U010,S0230,banking,view_transaction,ban_189,147,desktop,current,credit,net_banking,5,150267,DL33
2025-10-21 04:56:39,U028,S0458,banking,inquiry,ban_6,353,tablet,credit,inquiry,ATM,6,131358,BN12
2025-09-30 11:55:39,U007,S0500,banking,check_balance,ban_227,367,tablet,current,inquiry,mobile_app,5,65054,DL33
2025-10-25 12:45:39,U012,S0070,banking,check_balance,ban_83,108,tablet,current,inquiry,ATM,5,164561,DL33
2025-09-24 22:23:39,U019,S0464,banking,inquiry,ban_289,142,tablet,savings,inquiry,mobile_app,3,91599,DL33
2025-10-18 18:27:39,U010,S0479,banking,view_transaction,ban_80,349,mobile,savings,inquiry,ATM,1,151676,BN12
2025-11-13 06:19:39,U021,S0188,banking,view_transaction,ban_167,120,tablet,credit,inquiry,mobile_app,2,168151,BN12
2025-10-04 01:36:39,U013,S0117,banking,inquiry,ban_238,315,mobile,credit,debit,ATM,1,87046,BN12
2025-09-19 20:11:39,U021,S0262,banking,inquiry,ban_66,58,mobile,current,debit,ATM,5,113699,MB98
2025-10-23 22:24:39,U029,S0106,banking,fund_transfer,ban_62,74,mobile,savings,inquiry,net_banking,1,33222,MB98
2025-11-04 07:37:39,U006,S0493,banking,fund_transfer,ban_139,45,mobile,savings,credit,mobile_app,9,165576,MB98
2025-11-12 09:29:39,U001,S0165,banking,check_balance,ban_151,343,mobile,current,debit,net_banking,10,198760,MB98
2025-10-10 19:11:39,U012,S0234,banking,check_balance,ban_76,309,tablet,savings,debit,mobile_app,7,49055,MB98
2025-09-25 14:48:39,U029,S0373,banking,view_transaction,ban_1,166,mobile,savings,credit,ATM,10,61159,MB98
2025-11-03 23:18:39,U007,S0254,banking,view_transaction,ban_210,358,mobile,current,credit,mobile_app,8,161696,DL33
2025-09-25 16:51:39,U013,S0027,banking,fund_transfer,ban_17,385,mobile,credit,inquiry,net_banking,1,94614,DL33
2025-11-03 22:48:39,U013,S0211,banking,check_balance,ban_243,265,desktop,savings,debit,mobile_app,3,170687,MB98
2025-09-16 20:54:39,U014,S0212,banking,view_transaction,ban_286,126,mobile,credit,debit,net_banking,6,167566,BN12
2025-09-20 20:25:39,U012,S0347,banking,check_balance,ban_169,252,desktop,current,inquiry,ATM,3,197627,BN12
2025-10-24 12:54:39,U015,S0458,banking,fund_transfer,ban_235,243,mobile,savings,credit,net_banking,2,122649,DL33
2025-10-15 12:20:39,U003,S0176,banking,check_balance,ban_57,215,desktop,savings,credit,mobile_app,2,101187,MB98
2025-11-03 05:41:39,U005,S0167,banking,fund_transfer,ban_148,296,mobile,savings,debit,mobile_app,6,35810,MB98
2025-11-13 00:42:39,U004,S0312,banking,fund_transfer,ban_231,268,tablet,current,debit,mobile_app,9,71214,BN12
2025-10-09 03:31:39,U020,S0007,banking,inquiry,ban_162,115,mobile,savings,debit,net_banking,9,148720,BN12
2025-09-29 06:59:39,U011,S0137,banking,check_balance,ban_239,325,mobile,current,inquiry,net_banking,10,32223,DL33
2025-11-06 12:30:39,U002,S0050,banking,inquiry,ban_268,56,desktop,savings,credit,ATM,7,80916,DL33
2025-10-31 05:27:39,U006,S0251,banking,view_transaction,ban_116,74,mobile,credit,inquiry,mobile_app,5,168296,BN12
2025-10-01 18:05:39,U009,S0044,banking,view_transaction,ban_205,279,tablet,savings,credit,ATM,7,90903,DL33
2025-11-07 16:21:39,U015,S0350,banking,inquiry,ban_168,255,desktop,credit,credit,net_banking,10,2607,BN12
2025-11-06 08:06:39,U004,S0486,banking,inquiry,ban_73,202,tablet,current,inquiry,ATM,3,79721,DL33
2025-10-08 21:48:39,U024,S0325,banking,fund_transfer,ban_106,120,mobile,current,credit,mobile_app,10,84388,MB98
2025-09-30 06:22:39,U008,S0288,banking,fund_transfer,ban_19,140,tablet,current,inquiry,net_banking,8,157999,MB98
2025-10-17 14:21:39,U013,S0472,banking,view_transaction,ban_100,386,tablet,savings,credit,ATM,4,193270,MB98
2025-11-05 17:13:39,U001,S0009,banking,view_transaction,ban_111,100,desktop,credit,debit,ATM,3,22996,DL33
2025-10-15 17:16:39,U016,S0408,banking,fund_transfer,ban_196,178,mobile,current,inquiry,mobile_app,6,187909,BN12
2025-10-12 14:06:39,U011,S0498,banking,check_balance,ban_255,368,tablet,current,inquiry,net_banking,2,34070,BN12
2025-10-12 08:33:39,U027,S0115,banking,view_transaction,ban_211,68,mobile,current,inquiry,net_banking,1,103835,DL33
2025-11-08 15:23:39,U018,S0112,banking,check_balance,ban_30,144,tablet,savings,credit,ATM,6,155257,MB98
2025-11-10 01:27:39,U003,S0277,banking,inquiry,ban_63,226,mobile,credit,credit,net_banking,9,19416,MB98
2025-11-08 08:16:39,U016,S0248,banking,inquiry,ban_279,196,tablet,savings,debit,net_banking,2,86882,DL33
2025-10-13 10:20:39,U030,S0342,banking,check_balance,ban_281,209,tablet,credit,credit,ATM,7,102956,MB98
2025-10-14 09:30:39,U030,S0394,banking,fund_transfer,ban_276,67,mobile,savings,inquiry,mobile_app,3,111037,MB98
2025-10-09 05:20:39,U029,S0284,banking,inquiry,ban_248,134,desktop,current,credit,net_banking,7,139272,MB98
2025-11-09 23:20:39,U014,S0254,banking,fund_transfer,ban_234,119,desktop,savings,credit,net_banking,7,186240,DL33
2025-11-09 05:59:39,U008,S0444,banking,fund_transfer,ban_136,77,tablet,savings,inquiry,mobile_app,2,147747,BN12
2025-09-15 15:01:39,U021,S0071,banking,fund_transfer,ban_102,64,mobile,credit,debit,net_banking,5,149899,DL33
2025-10-27 08:51:39,U012,S0139,banking,inquiry,ban_188,276,tablet,current,credit,net_banking,2,81655,DL33
2025-09-23 18:07:39,U024,S0270,banking,fund_transfer,ban_41,198,desktop,credit,debit,mobile_app,2,185575,DL33
2025-10-16 20:40:39,U007,S0120,banking,inquiry,ban_205,188,desktop,current,credit,ATM,5,91916,MB98
2025-09-26 22:16:39,U007,S0116,banking,view_transaction,ban_292,309,desktop,current,debit,net_banking,4,186259,DL33
2025-10-07 22:45:39,U006,S0441,banking,fund_transfer,ban_31,56,desktop,current,credit,mobile_app,1,147585,MB98
2025-09-26 08:55:39,U013,S0318,banking,check_balance,ban_289,220,mobile,current,inquiry,net_banking,6,44554,BN12
2025-10-02 05:24:39,U011,S0293,banking,view_transaction,ban_175,390,desktop,current,credit,net_banking,1,139938,MB98
2025-11-09 09:01:39,U011,S0198,banking,fund_transfer,ban_282,160,mobile,credit,debit,net_banking,1,48897,DL33
2025-10-02 19:37:39,U015,S0221,banking,fund_transfer,ban_286,135,mobile,savings,debit,ATM,8,3478,BN12
2025-11-06 16:43:39,U022,S0442,banking,check_balance,ban_80,372,tablet,current,debit,mobile_app,9,81744,BN12
2025-10-24 15:50:39,U028,S0205,banking,fund_transfer,ban_198,95,tablet,savings,debit,ATM,8,97950,DL33
2025-09-13 03:24:39,U022,S0083,banking,view_transaction,ban_155,63,desktop,credit,debit,mobile_app,7,190411,MB98
2025-10-29 00:49:39,U029,S0113,banking,fund_transfer,ban_234,352,desktop,savings,debit,net_banking,7,24740,DL33
2025-09-17 16:30:39,U004,S0450,banking,fund_transfer,ban_280,52,tablet,savings,debit,net_banking,8,11509,MB98
2025-10-01 20:40:39,U021,S0200,banking,view_transaction,ban_296,302,desktop,savings,debit,net_banking,7,180045,DL33
2025-10-13 17:38:39,U023,S0357,banking,view_transaction,ban_95,62,desktop,current,inquiry,ATM,8,36918,DL33
2025-10-19 01:00:39,U018,S0222,banking,check_balance,ban_134,136,mobile,credit,debit,mobile_app,1,27862,MB98
2025-10-06 21:41:39,U010,S0051,banking,view_transaction,ban_30,380,desktop,credit,inquiry,ATM,8,125363,DL33
2025-10-30 03:26:39,U020,S0337,banking,fund_transfer,ban_60,380,desktop,credit,inquiry,net_banking,4,100501,MB98
2025-09-16 16:26:39,U021,S0362,banking,check_balance,ban_27,269,mobile,credit,inquiry,net_banking,9,69060,DL33
2025-10-05 19:45:39,U028,S0485,banking,check_balance,ban_190,350,tablet,current,debit,ATM,3,52723,MB98
2025-10-30 23:52:39,U024,S0434,banking,fund_transfer,ban_92,114,desktop,current,inquiry,net_banking,2,44366,MB98
2025-11-03 05:01:39,U015,S0225,banking,check_balance,ban_136,168,desktop,current,inquiry,net_banking,9,189268,DL33
2025-09-27 12:48:39,U030,S0101,banking,inquiry,ban_54,253,tablet,savings,debit,net_banking,2,127407,MB98
2025-10-19 03:56:39,U020,S0079,banking,fund_transfer,ban_220,184,desktop,current,credit,mobile_app,6,194638,DL33
2025-09-22 20:19:39,U026,S0191,banking,inquiry,ban_191,248,mobile,savings,debit,mobile_app,2,88856,MB98
2025-10-03 18:25:39,U019,S0070,banking,check_balance,ban_166,340,desktop,credit,inquiry,net_banking,3,191468,BN12
2025-09-26 11:23:39,U008,S0466,banking,check_balance,ban_179,42,mobile,current,debit,net_banking,5,159727,MB98
2025-09-19 09:22:39,U030,S0448,banking,inquiry,ban_226,247,mobile,credit,debit,ATM,9,102310,MB98
2025-10-26 21:27:39,U017,S0470,banking,check_balance,ban_268,56,desktop,savings,inquiry,mobile_app,2,87017,DL33
2025-10-30 04:23:39,U006,S0210,banking,inquiry,ban_291,288,mobile,savings,debit,net_banking,10,64455,DL33
2025-09-23 06:44:39,U002,S0222,banking,check_balance,ban_138,249,desktop,savings,inquiry,mobile_app,6,87277,BN12
2025-11-03 11:44:39,U001,S0378,banking,inquiry,ban_11,172,mobile,credit,debit,mobile_app,8,199834,MB98
2025-11-08 03:57:39,U023,S0446,banking,check_balance,ban_260,68,mobile,savings,debit,mobile_app,1,52963,DL33
2025-10-14 07:47:39,U012,S0004,banking,view_transaction,ban_271,324,desktop,savings,debit,net_banking,10,187416,MB98
2025-09-14 09:29:39,U010,S0394,banking,inquiry,ban_85,180,tablet,savings,debit,net_banking,5,182373,DL33
2025-11-06 02:00:39,U021,S0216,banking,fund_transfer,ban_198,189,mobile,credit,credit,mobile_app,10,194913,BN12
2025-10-17 03:20:39,U029,S0330,banking,inquiry,ban_208,146,tablet,credit,credit,ATM,3,175102,BN12
2025-10-30 05:40:39,U022,S0315,banking,view_transaction,ban_248,69,tablet,current,inquiry,net_banking,7,143158,MB98
2025-09-30 19:09:39,U022,S0418,banking,fund_transfer,ban_189,195,tablet,credit,credit,ATM,5,136985,DL33
2025-09-18 00:49:39,U010,S0213,banking,inquiry,ban_40,351,mobile,savings,credit,mobile_app,5,32002,BN12
2025-09-23 01:04:39,U024,S0351,banking,view_transaction,ban_198,388,tablet,current,credit,mobile_app,6,133370,BN12
2025-10-26 07:35:39,U020,S0092,banking,check_balance,ban_175,398,tablet,current,debit,mobile_app,1,41382,MB98
2025-09-15 04:34:39,U021,S0378,banking,check_balance,ban_217,209,tablet,savings,debit,ATM,6,178414,DL33
2025-10-10 02:25:39,U005,S0332,banking,inquiry,ban_12,263,tablet,credit,credit,mobile_app,6,90408,DL33
2025-10-27 11:02:39,U002,S0301,banking,check_balance,ban_25,42,desktop,savings,inquiry,mobile_app,2,69796,DL33
2025-09-29 08:44:39,U016,S0165,banking,view_transaction,ban_233,358,tablet,current,debit,mobile_app,1,10621,MB98
2025-10-06 11:56:39,U010,S0466,banking,view_transaction,ban_74,78,mobile,current,debit,ATM,3,50864,DL33
2025-09-26 10:10:39,U003,S0363,banking,fund_transfer,ban_102,100,mobile,savings,inquiry,mobile_app,10,26207,BN12
2025-10-25 06:01:39,U009,S0262,banking,fund_transfer,ban_271,373,tablet,savings,inquiry,net_banking,1,174860,BN12
2025-10-16 19:48:39,U011,S0376,banking,check_balance,ban_201,342,mobile,savings,credit,ATM,1,131967,BN12
2025-10-22 14:31:39,U022,S0442,banking,fund_transfer,ban_146,381,mobile,credit,credit,ATM,6,80271,DL33
2025-10-30 03:49:39,U017,S0152,banking,check_balance,ban_225,242,tablet,credit,debit,net_banking,7,195795,DL33
2025-10-10 06:41:39,U009,S0343,banking,check_balance,ban_12,267,desktop,savings,inquiry,net_banking,10,54578,DL33
2025-11-13 00:52:39,U004,S0441,banking,view_transaction,ban_148,105,desktop,credit,credit,mobile_app,4,153748,BN12
2025-10-25 02:51:39,U016,S0456,banking,inquiry,ban_137,305,tablet,current,inquiry,mobile_app,3,52396,MB98
2025-10-07 16:51:39,U027,S0286,banking,fund_transfer,ban_230,59,mobile,savings,credit,ATM,3,77836,MB98
2025-11-01 04:18:39,U004,S0340,banking,inquiry,ban_19,63,desktop,credit,debit,mobile_app,1,159130,BN12
2025-11-05 21:14:39,U020,S0408,banking,check_balance,ban_43,284,desktop,savings,debit,ATM,5,30530,MB98
2025-10-05 18:06:39,U007,S0416,banking,inquiry,ban_250,273,mobile,credit,credit,mobile_app,9,110354,BN12
2025-10-24 16:14:39,U018,S0219,banking,check_balance,ban_191,120,desktop,savings,credit,ATM,6,117025,MB98
2025-10-09 07:41:39,U025,S0198,banking,fund_transfer,ban_81,381,desktop,savings,debit,ATM,1,198066,MB98
2025-09-24 18:30:39,U010,S0329,banking,view_transaction,ban_249,340,tablet,current,inquiry,mobile_app,9,3928,BN12
2025-10-10 19:40:39,U010,S0188,banking,view_transaction,ban_45,303,desktop,credit,inquiry,net_banking,6,115423,DL33
2025-11-07 23:49:39,U006,S0217,banking,check_balance,ban_12,289,tablet,credit,inquiry,ATM,6,120311,BN12
2025-10-24 15:31:39,U022,S0124,banking,view_transaction,ban_226,49,desktop,current,inquiry,mobile_app,5,123464,MB98
2025-09-29 16:21:39,U019,S0147,banking,inquiry,ban_211,66,tablet,credit,debit,mobile_app,8,180744,BN12
2025-09-23 18:04:39,U003,S0051,banking,fund_transfer,ban_104,242,desktop,savings,debit,ATM,10,41131,DL33
2025-10-04 15:58:39,U013,S0293,banking,check_balance,ban_253,178,tablet,credit,debit,ATM,6,143516,DL33
2025-10-04 13:39:39,U017,S0472,banking,inquiry,ban_55,326,desktop,savings,inquiry,net_banking,2,82051,DL33
2025-11-09 15:07:39,U012,S0308,banking,fund_transfer,ban_113,200,tablet,savings,debit,mobile_app,9,179591,DL33
2025-10-12 06:49:39,U010,S0236,banking,view_transaction,ban_163,143,mobile,current,debit,ATM,10,38574,BN12
2025-10-15 06:46:39,U005,S0141,banking,check_balance,ban_93,384,desktop,current,debit,mobile_app,10,186466,MB98
2025-10-12 14:38:39,U022,S0266,banking,fund_transfer,ban_95,381,desktop,credit,credit,net_banking,2,173156,DL33
2025-09-14 14:43:39,U012,S0448,banking,fund_transfer,ban_59,107,tablet,current,inquiry,net_banking,6,57964,MB98
2025-10-16 13:22:39,U008,S0053,banking,check_balance,ban_133,164,desktop,credit,credit,ATM,5,197847,BN12
2025-09-21 00:47:39,U030,S0406,banking,fund_transfer,ban_46,113,tablet,savings,debit,mobile_app,5,78025,DL33
2025-10-13 04:32:39,U003,S0102,banking,inquiry,ban_260,211,mobile,savings,inquiry,mobile_app,1,27845,DL33
2025-10-16 14:29:39,U006,S0209,banking,inquiry,ban_89,163,desktop,current,credit,ATM,6,130638,MB98
2025-09-15 07:14:39,U022,S0385,banking,fund_transfer,ban_283,329,desktop,current,inquiry,ATM,2,13455,BN12
2025-10-09 20:17:39,U021,S0073,banking,fund_transfer,ban_208,152,tablet,savings,credit,mobile_app,6,112507,DL33
2025-09-30 09:23:39,U014,S0496,banking,inquiry,ban_179,86,tablet,current,inquiry,net_banking,6,96455,DL33
2025-11-04 11:13:39,U019,S0305,banking,fund_transfer,ban_191,398,desktop,credit,credit,mobile_app,2,23811,MB98
2025-11-13 01:33:39,U009,S0191,banking,inquiry,ban_265,228,mobile,savings,inquiry,mobile_app,6,149696,MB98
2025-09-20 07:10:39,U016,S0005,banking,inquiry,ban_178,132,desktop,credit,inquiry,net_banking,5,41162,DL33
2025-10-16 05:38:39,U027,S0100,banking,fund_transfer,ban_163,258,desktop,savings,credit,ATM,6,145917,DL33
2025-09-21 21:50:39,U005,S0265,banking,view_transaction,ban_128,271,tablet,current,credit,ATM,7,7840,MB98
2025-10-20 16:38:39,U024,S0369,banking,inquiry,ban_265,352,mobile,current,credit,mobile_app,3,191821,MB98
2025-10-08 21:57:39,U004,S0473,banking,inquiry,ban_19,47,tablet,current,inquiry,net_banking,10,184316,BN12
2025-10-26 23:52:39,U004,S0134,banking,inquiry,ban_282,338,tablet,current,credit,net_banking,2,179263,DL33
2025-11-13 23:13:39,U023,S0308,banking,fund_transfer,ban_84,301,tablet,credit,credit,ATM,4,195372,BN12
2025-10-05 00:17:39,U006,S0487,banking,view_transaction,ban_130,88,tablet,savings,inquiry,ATM,10,60701,BN12
2025-10-03 04:44:39,U027,S0178,banking,view_transaction,ban_201,223,desktop,credit,inquiry,mobile_app,3,190333,MB98
2025-11-06 05:25:39,U012,S0093,banking,view_transaction,ban_154,120,desktop,savings,debit,net_banking,4,29817,BN12
2025-10-19 14:32:39,U015,S0021,banking,check_balance,ban_206,55,desktop,savings,debit,mobile_app,6,125273,BN12
2025-11-04 23:48:39,U003,S0342,banking,view_transaction,ban_161,348,tablet,savings,debit,mobile_app,9,103090,BN12
2025-09-27 03:06:39,U020,S0009,banking,fund_transfer,ban_92,341,mobile,current,inquiry,mobile_app,10,121689,MB98
2025-10-18 06:39:39,U025,S0359,banking,check_balance,ban_255,255,tablet,current,credit,ATM,4,98152,DL33
2025-11-14 03:42:39,U022,S0232,banking,inquiry,ban_7,131,mobile,savings,credit,net_banking,10,26617,MB98
2025-09-26 09:44:39,U006,S0215,banking,check_balance,ban_143,276,tablet,credit,debit,net_banking,1,73709,BN12
2025-11-03 13:05:39,U008,S0424,banking,view_transaction,ban_73,86,mobile,credit,debit,net_banking,4,65287,MB98
2025-11-02 06:34:39,U003,S0041,banking,check_balance,ban_205,322,desktop,credit,credit,net_banking,3,81815,MB98
2025-09-25 02:52:39,U021,S0315,banking,check_balance,ban_231,250,desktop,savings,inquiry,net_banking,5,101836,DL33
2025-09-21 15:26:39,U005,S0066,banking,check_balance,ban_93,188,desktop,current,inquiry,net_banking,7,89353,DL33
2025-10-01 11:45:39,U025,S0358,banking,check_balance,ban_5,84,mobile,savings,inquiry,ATM,4,82645,MB98
2025-09-30 16:21:39,U025,S0345,banking,inquiry,ban_224,250,desktop,savings,inquiry,mobile_app,5,125761,BN12
2025-11-13 18:46:39,U005,S0379,banking,fund_transfer,ban_152,122,desktop,savings,credit,mobile_app,2,119225,MB98
2025-10-15 02:55:39,U023,S0445,banking,check_balance,ban_236,255,mobile,current,credit,ATM,8,45692,MB98
2025-10-29 17:12:39,U004,S0222,banking,inquiry,ban_90,89,desktop,savings,inquiry,net_banking,8,147396,BN12
2025-09-19 14:37:39,U012,S0076,banking,view_transaction,ban_167,204,desktop,savings,credit,net_banking,5,56494,MB98
2025-10-24 08:30:39,U008,S0319,banking,inquiry,ban_252,376,mobile,credit,debit,net_banking,9,63002,DL33
2025-10-30 12:48:39,U026,S0201,banking,view_transaction,ban_237,362,desktop,savings,debit,mobile_app,5,93442,BN12
2025-10-01 03:21:39,U013,S0359,banking,fund_transfer,ban_183,255,mobile,credit,debit,ATM,5,129518,DL33
2025-09-15 00:47:39,U005,S0180,banking,check_balance,ban_210,240,mobile,current,credit,net_banking,9,165577,MB98
2025-10-07 09:58:39,U021,S0238,banking,fund_transfer,ban_9,381,mobile,current,debit,net_banking,10,8606,BN12
2025-09-23 04:22:39,U004,S0206,banking,fund_transfer,ban_155,329,tablet,credit,debit,ATM,1,61356,MB98
2025-10-31 20:49:39,U030,S0366,banking,fund_transfer,ban_166,380,tablet,savings,inquiry,mobile_app,4,175691,MB98
2025-10-09 07:17:39,U007,S0265,banking,fund_transfer,ban_141,65,tablet,savings,inquiry,ATM,3,38913,MB98
2025-10-04 04:43:39,U005,S0289,banking,check_balance,ban_145,80,tablet,credit,credit,mobile_app,8,180913,DL33
2025-09-18 04:17:39,U026,S0373,banking,fund_transfer,ban_257,248,tablet,current,debit,mobile_app,10,81428,DL33
2025-09-29 10:34:39,U015,S0118,banking,inquiry,ban_158,56,mobile,current,credit,mobile_app,7,186140,DL33
2025-10-01 11:14:39,U025,S0120,banking,inquiry,ban_27,161,tablet,credit,inquiry,ATM,10,116995,MB98
2025-11-05 17:12:39,U015,S0016,banking,check_balance,ban_288,183,mobile,savings,credit,ATM,10,174399,MB98
2025-10-28 00:15:39,U003,S0330,banking,inquiry,ban_180,294,mobile,credit,credit,net_banking,9,21885,MB98
2025-10-13 19:01:39,U011,S0255,banking,check_balance,ban_265,389,desktop,credit,credit,mobile_app,5,35470,MB98
