timestamp,user_id,session_id,domain,action_type,entity_id,response_time_ms,device_type,product_category,price,cart_value,user_membership,referral_source,stock_available
2025-10-06 18:18:39,U026,S0397,ecommerce,add_to_cart,eco_263,356,desktop,grocery,30272,78959,platinum,google,no
2025-09-23 23:12:39,U024,S0317,ecommerce,search_product,eco_146,211,desktop,home_appliances,27399,55672,gold,email,no
2025-11-02 12:37:39,U016,S0233,ecommerce,view_product,eco_293,380,mobile,fashion,33788,3814,platinum,direct,no
2025-09-19 23:28:39,U020,S0095,ecommerce,checkout,eco_42,274,desktop,home_appliances,11910,11079,platinum,google,no
2025-10-06 07:36:39,U003,S0319,ecommerce,add_to_cart,eco_281,269,tablet,electronics,43383,94673,gold,instagram,yes
2025-10-26 06:00:39,U023,S0290,ecommerce,add_to_cart,eco_150,50,desktop,grocery,12699,74214,platinum,email,yes
2025-11-02 20:02:39,U009,S0021,ecommerce,add_to_cart,eco_145,280,tablet,grocery,42448,68598,silver,google,yes
2025-11-07 02:44:39,U024,S0001,ecommerce,view_product,eco_146,389,desktop,electronics,23731,72393,gold,direct,no
2025-11-07 06:35:39,U020,S0150,ecommerce,add_to_cart,eco_207,234,mobile,electronics,14925,17138,platinum,email,no
2025-10-06 20:30:39,U029,S0312,ecommerce,search_product,eco_203,199,mobile,fashion,49459,98612,gold,google,no
2025-09-28 18:04:39,U026,S0334,ecommerce,checkout,eco_150,208,desktop,grocery,12176,91847,silver,instagram,yes
2025-09-20 16:33:39,U030,S0454,ecommerce,search_product,eco_151,251,desktop,home_appliances,36685,97319,silver,email,yes
2025-10-28 12:21:39,U017,S0377,ecommerce,add_to_cart,eco_25,321,mobile,grocery,7784,53636,gold,instagram,no
2025-11-09 11:05:39,U006,S0045,ecommerce,checkout,eco_15,378,tablet,electronics,26227,73820,platinum,email,yes
2025-09-20 20:49:39,U015,S0438,ecommerce,add_to_cart,eco_277,160,desktop,home_appliances,2309,85105,platinum,email,yes
2025-10-30 02:04:39,U007,S0001,ecommerce,view_product,eco_151,124,mobile,electronics,10817,71885,gold,google,yes
2025-09-24 02:14:39,U006,S0363,ecommerce,search_product,eco_79,371,mobile,home_appliances,2177,51536,gold,google,no
2025-09-19 20:24:39,U001,S0222,ecommerce,search_product,eco_212,339,tablet,grocery,17889,94150,platinum,google,no
2025-09-24 05:56:39,U002,S0256,ecommerce,add_to_cart,eco_72,400,desktop,home_appliances,20555,2626,platinum,google,no
2025-10-04 07:04:39,U018,S0186,ecommerce,search_product,eco_79,177,mobile,electronics,1321,13147,gold,email,yes
2025-10-06 08:58:39,U022,S0147,ecommerce,checkout,eco_277,126,tablet,home_appliances,40282,45117,silver,email,yes
2025-10-19 09:36:39,U026,S0430,ecommerce,checkout,eco_118,193,desktop,electronics,13481,38858,gold,direct,yes
2025-10-01 03:24:39,U030,S0478,ecommerce,checkout,eco_238,286,mobile,electronics,10001,12782,platinum,email,no
2025-10-14 17:15:39,U014,S0417,ecommerce,search_product,eco_17,236,desktop,electronics,28189,84235,silver,email,yes
2025-09-21 07:15:39,U023,S0220,ecommerce,search_product,eco_3,70,desktop,fashion,16714,72190,gold,instagram,no
2025-10-20 00:26:39,U022,S0279,ecommerce,checkout,eco_212,248,tablet,fashion,32517,72322,gold,email,yes
2025-10-23 15:12:39,U025,S0492,ecommerce,search_product,eco_65,150,desktop,grocery,47232,85406,gold,google,no
2025-10-18 16:28:39,U016,S0382,ecommerce,view_product,eco_110,85,mobile,electronics,39684,57566,platinum,direct,yes
2025-10-05 12:04:39,U005,S0471,ecommerce,checkout,eco_160,148,tablet,home_appliances,40016,27642,gold,direct,no
2025-10-15 05:04:39,U026,S0310,ecommerce,view_product,eco_24,331,desktop,fashion,3734,49878,silver,direct,yes
2025-10-26 09:40:39,U005,S0260,ecommerce,add_to_cart,eco_151,317,mobile,grocery,41211,26185,platinum,google,no
2025-10-13 15:40:39,U029,S0185,ecommerce,checkout,eco_17,144,desktop,fashion,47631,66753,platinum,direct,yes
2025-11-07 23:49:39,U010,S0230,ecommerce,checkout,eco_129,386,desktop,electronics,45292,97969,gold,instagram,yes
2025-09-28 08:52:39,U014,S0043,ecommerce,add_to_cart,eco_165,376,mobile,grocery,2273,98852,gold,direct,yes
2025-10-17 04:11:39,U009,S0151,ecommerce,add_to_cart,eco_150,314,mobile,fashion,38395,76025,platinum,instagram,yes
2025-09-27 00:32:39,U010,S0142,ecommerce,view_product,eco_99,312,desktop,fashion,49420,35218,gold,google,yes
2025-11-10 22:21:39,U002,S0111,ecommerce,add_to_cart,eco_150,220,tablet,electronics,30844,40998,silver,direct,no
2025-11-06 10:12:39,U026,S0362,ecommerce,checkout,eco_128,137,mobile,fashion,42279,89130,gold,instagram,no
2025-10-09 13:43:39,U011,S0202,ecommerce,view_product,eco_147,157,mobile,home_appliances,14039,26247,platinum,email,yes
2025-09-29 18:09:39,U015,S0058,ecommerce,checkout,eco_101,108,tablet,grocery,2335,96631,silver,instagram,yes
2025-09-19 18:34:39,U015,S0480,ecommerce,search_product,eco_208,180,mobile,electronics,43129,63969,platinum,instagram,no
2025-10-19 07:30:39,U029,S0286,ecommerce,checkout,eco_281,372,desktop,grocery,44286,17283,platinum,email,yes
2025-09-14 06:54:39,U013,S0098,ecommerce,add_to_cart,eco_143,91,tablet,grocery,32075,45134,silver,email,no
2025-11-14 09:29:39,U010,S0331,ecommerce,search_product,eco_247,193,desktop,electronics,5818,85176,gold,direct,no
2025-09-18 18:20:39,U009,S0452,ecommerce,add_to_cart,eco_187,63,desktop,grocery,38893,97506,silver,instagram,no
2025-10-10 13:59:39,U004,S0220,ecommerce,search_product,eco_175,115,tablet,home_appliances,36510,45839,platinum,direct,no
2025-10-08 09:03:39,U017,S0061,ecommerce,add_to_cart,eco_221,169,mobile,fashion,24847,15102,silver,direct,no
2025-10-23 03:42:39,U026,S0286,ecommerce,add_to_cart,eco_66,232,desktop,grocery,41122,40153,silver,direct,no
2025-10-11 14:11:39,U012,S0252,ecommerce,search_product,eco_148,126,mobile,fashion,31239,35822,platinum,direct,yes
2025-09-16 03:28:39,U021,S0357,ecommerce,add_to_cart,eco_108,211,mobile,electronics,9574,63801,silver,instagram,no
2025-10-27 13:30:39,U019,S0425,ecommerce,search_product,eco_18,391,desktop,electronics,22802,24055,platinum,instagram,yes
2025-09-26 15:56:39,U001,S0380,ecommerce,search_product,eco_259,389,desktop,electronics,48793,73980,platinum,email,yes
2025-10-01 09:11:39,U019,S0338,ecommerce,search_product,eco_137,253,tablet,fashion,46147,84774,silver,google,no
2025-09-23 17:27:39,U014,S0167,ecommerce,add_to_cart,eco_224,86,tablet,home_appliances,41070,83387,gold,instagram,no
2025-10-08 09:44:39,U004,S0145,ecommerce,search_product,eco_4,177,tablet,fashion,8366,19434,gold,direct,no
2025-10-04 19:39:39,U005,S0297,ecommerce,search_product,eco_299,111,tablet,fashion,499,44253,gold,google,no
2025-10-07 18:42:39,U030,S0101,ecommerce,checkout,eco_30,186,mobile,fashion,27735,45118,silver,email,yes
2025-11-03 19:16:39,U015,S0179,ecommerce,checkout,eco_198,366,tablet,fashion,11148,12880,platinum,direct,no
2025-10-26 07:35:39,U021,S0024,ecommerce,checkout,eco_284,372,mobile,grocery,20946,64265,silver,google,yes
2025-09-27 16:57:39,U024,S0306,ecommerce,add_to_cart,eco_220,284,desktop,electronics,5028,25869,gold,google,no
2025-10-04 18:12:39,U009,S0094,ecommerce,view_product,eco_282,301,tablet,home_appliances,45065,6426,gold,instagram,yes
2025-10-24 03:50:39,U009,S0108,ecommerce,add_to_cart,eco_7,59,desktop,grocery,47844,81711,platinum,email,no
2025-10-14 04:29:39,U019,S0211,ecommerce,checkout,eco_111,110,desktop,home_appliances,34626,6201,platinum,google,no
2025-09-28 10:48:39,U030,S0388,ecommerce,add_to_cart,eco_7,238,desktop,grocery,17328,28949,platinum,google,yes
2025-10-13 16:09:39,U015,S0219,ecommerce,view_product,eco_113,283,tablet,home_appliances,36985,88143,platinum,direct,no
2025-10-24 09:07:39,U018,S0204,ecommerce,view_product,eco_167,96,mobile,fashion,34999,93837,gold,instagram,yes
2025-11-08 21:38:39,U025,S0416,ecommerce,add_to_cart,eco_215,383,tablet,grocery,11620,58893,gold,email,no
2025-10-15 01:52:39,U023,S0215,ecommerce,add_to_cart,eco_144,310,tablet,home_appliances,26859,57661,silver,instagram,no
2025-09-22 07:37:39,U007,S0102,ecommerce,add_to_cart,eco_8,300,tablet,grocery,24779,68509,silver,google,yes
2025-09-14 07:58:39,U010,S0466,ecommerce,view_product,eco_221,207,desktop,fashion,11888,67063,silver,direct,no
2025-10-26 18:54:39,U009,S0376,ecommerce,checkout,eco_57,57,tablet,home_appliances,44499,46477,gold,google,no
2025-09-25 05:04:39,U011,S0256,ecommerce,view_product,eco_48,115,mobile,electronics,16493,84699,gold,email,yes
2025-10-30 08:24:39,U026,S0156,ecommerce,checkout,eco_217,66,mobile,grocery,34449,73100,silver,instagram,no
2025-10-15 00:30:39,U029,S0332,ecommerce,checkout,eco_267,308,tablet,fashion,48781,20873,platinum,instagram,yes
2025-09-29 13:41:39,U001,S0151,ecommerce,add_to_cart,eco_187,122,mobile,fashion,39411,17107,gold,google,no
2025-10-26 12:55:39,U027,S0140,ecommerce,add_to_cart,eco_100,259,desktop,grocery,8132,27504,silver,email,no
2025-10-28 17:29:39,U021,S0394,ecommerce,search_product,eco_178,354,tablet,grocery,34808,26963,silver,instagram,yes
2025-09-29 12:15:39,U021,S0378,ecommerce,add_to_cart,eco_2,224,tablet,grocery,46778,93808,platinum,email,yes
2025-11-04 22:51:39,U030,S0056,ecommerce,view_product,eco_145,185,desktop,home_appliances,7487,62291,platinum,instagram,no
2025-10-04 11:34:39,U003,S0015,ecommerce,add_to_cart,eco_45,398,tablet,home_appliances,35300,64040,silver,google,no
2025-11-07 02:37:39,U009,S0426,ecommerce,search_product,eco_187,230,tablet,electronics,19659,27983,silver,instagram,no
2025-10-21 10:02:39,U018,S0356,ecommerce,add_to_cart,eco_121,303,desktop,grocery,31485,10102,silver,google,no
2025-10-25 03:44:39,U004,S0308,ecommerce,search_product,eco_83,308,desktop,electronics,49570,71947,platinum,google,no
2025-09-30 11:51:39,U014,S0176,ecommerce,checkout,eco_300,110,mobile,grocery,2649,88770,silver,google,yes
2025-11-05 16:28:39,U009,S0415,ecommerce,view_product,eco_295,104,desktop,fashion,24071,59024,platinum,google,yes
2025-10-30 03:08:39,U008,S0323,ecommerce,checkout,eco_174,365,mobile,fashion,34942,36789,silver,instagram,yes
2025-11-11 04:02:39,U002,S0394,ecommerce,search_product,eco_96,350,tablet,electronics,4655,24259,platinum,email,yes
2025-11-09 21:22:39,U027,S0350,ecommerce,search_product,eco_288,222,desktop,grocery,1684,85107,gold,instagram,no
2025-11-11 23:40:39,U019,S0248,ecommerce,add_to_cart,eco_173,201,tablet,home_appliances,41786,29036,platinum,instagram,no
2025-10-04 11:53:39,U010,S0177,ecommerce,checkout,eco_240,118,mobile,fashion,23874,53213,platinum,google,no
2025-09-23 08:52:39,U029,S0128,ecommerce,view_product,eco_141,159,mobile,electronics,13213,54065,platinum,direct,yes
2025-09-23 19:15:39,U025,S0346,ecommerce,add_to_cart,eco_297,67,mobile,fashion,26216,35222,gold,email,yes
2025-09-20 07:53:39,U029,S0088,ecommerce,search_product,eco_18,350,tablet,home_appliances,43257,16423,silver,direct,yes
2025-10-09 13:15:39,U030,S0051,ecommerce,view_product,eco_144,207,mobile,fashion,24955,8244,silver,instagram,no
2025-10-24 06:32:39,U007,S0012,ecommerce,view_product,eco_31,78,desktop,home_appliances,46006,18400,gold,instagram,yes
2025-10-08 21:39:39,U007,S0254,ecommerce,search_product,eco_237,182,tablet,electronics,10637,86411,silver,email,yes
2025-10-06 05:51:39,U020,S0368,ecommerce,search_product,eco_35,207,desktop,grocery,1432,60843,gold,google,no
2025-10-07 18:36:39,U001,S0202,ecommerce,checkout,eco_285,48,tablet,grocery,13093,32049,platinum,direct,yes
2025-11-10 03:17:39,U022,S0408,ecommerce,view_product,eco_246,316,mobile,home_appliances,11231,93805,gold,google,no
2025-10-02 19:37:39,U003,S0186,ecommerce,checkout,eco_105,222,desktop,electronics,40778,90049,silver,instagram,yes
2025-10-14 23:58:39,U002,S0488,ecommerce,add_to_cart,eco_250,108,mobile,fashion,30719,28473,platinum,email,yes
2025-10-20 21:38:39,U011,S0353,ecommerce,search_product,eco_223,190,tablet,grocery,3609,85871,silver,email,yes
2025-10-23 04:30:39,U006,S0108,ecommerce,add_to_cart,eco_283,127,tablet,fashion,25010,51639,platinum,instagram,no
2025-10-10 21:32:39,U002,S0291,ecommerce,add_to_cart,eco_275,219,desktop,grocery,2787,3329,gold,email,yes
2025-09-20 17:06:39,U027,S0005,ecommerce,search_product,eco_267,100,mobile,electronics,20325,86298,silver,instagram,yes
2025-11-08 18:45:39,U021,S0392,ecommerce,checkout,eco_259,148,desktop,fashion,18139,43876,platinum,email,yes
2025-10-23 01:17:39,U006,S0327,ecommerce,view_product,eco_55,113,mobile,fashion,32118,85788,silver,email,no
2025-09-21 12:57:39,U003,S0136,ecommerce,view_product,eco_249,371,mobile,grocery,29816,40342,platinum,google,yes
2025-10-20 21:32:39,U023,S0298,ecommerce,checkout,eco_242,188,tablet,home_appliances,35208,95222,platinum,instagram,yes
2025-10-14 08:42:39,U020,S0476,ecommerce,search_product,eco_255,313,desktop,home_appliances,40369,77222,gold,google,yes
2025-10-16 16:54:39,U011,S0467,ecommerce,view_product,eco_108,48,desktop,grocery,28229,86506,platinum,direct,yes
2025-10-29 18:41:39,U008,S0416,ecommerce,checkout,eco_291,175,desktop,electronics,49751,85082,gold,email,yes
2025-10-26 22:34:39,U009,S0170,ecommerce,search_product,eco_54,357,desktop,electronics,39674,62223,gold,instagram,yes
2025-10-25 21:36:39,U015,S0305,ecommerce,add_to_cart,eco_277,229,desktop,fashion,31102,15664,silver,email,no
2025-10-29 04:51:39,U001,S0160,ecommerce,checkout,eco_267,122,desktop,fashion,28660,13371,gold,direct,no
2025-10-07 08:27:39,U014,S0405,ecommerce,search_product,eco_61,167,tablet,fashion,26367,54825,platinum,direct,yes
2025-10-30 21:38:39,U029,S0379,ecommerce,checkout,eco_56,116,desktop,fashion,20628,30373,gold,direct,no
2025-09-28 11:07:39,U025,S0020,ecommerce,add_to_cart,eco_84,119,tablet,fashion,25740,52042,silver,email,yes
2025-09-18 22:57:39,U014,S0327,ecommerce,checkout,eco_178,378,desktop,grocery,27951,96620,platinum,google,no
2025-09-25 07:11:39,U001,S0349,ecommerce,checkout,eco_275,167,tablet,grocery,33001,18722,gold,direct,no
2025-10-09 10:48:39,U011,S0118,ecommerce,add_to_cart,eco_17,313,tablet,grocery,33407,66896,platinum,google,yes
2025-10-22 17:55:39,U017,S0077,ecommerce,checkout,eco_80,93,tablet,fashion,42678,87520,platinum,google,no
2025-11-06 21:33:39,U029,S0104,ecommerce,view_product,eco_279,125,tablet,home_appliances,23515,54660,gold,email,no
2025-09-14 03:23:39,U003,S0121,ecommerce,view_product,eco_37,360,desktop,fashion,23534,97874,gold,instagram,no
2025-09-19 12:44:39,U018,S0161,ecommerce,checkout,eco_111,331,mobile,home_appliances,27553,39285,gold,instagram,yes
2025-11-06 06:03:39,U027,S0481,ecommerce,add_to_cart,eco_126,89,tablet,grocery,13975,94916,platinum,direct,no
2025-09-17 01:55:39,U017,S0137,ecommerce,add_to_cart,eco_289,198,mobile,electronics,4660,18494,gold,direct,no
2025-09-20 07:38:39,U002,S0225,ecommerce,view_product,eco_34,362,desktop,home_appliances,38027,72199,silver,direct,no
2025-10-03 16:25:39,U029,S0452,ecommerce,checkout,eco_18,390,tablet,home_appliances,15908,9575,platinum,google,yes
2025-09-28 01:07:39,U020,S0256,ecommerce,checkout,eco_73,336,mobile,fashion,3926,92432,gold,direct,yes
2025-09-16 07:27:39,U013,S0391,ecommerce,checkout,eco_189,75,tablet,fashion,28718,15576,gold,direct,no
2025-09-28 00:22:39,U010,S0094,ecommerce,checkout,eco_33,367,desktop,home_appliances,3303,91906,platinum,email,no
2025-10-01 17:59:39,U015,S0265,ecommerce,checkout,eco_192,81,mobile,grocery,17081,66313,gold,instagram,yes
2025-09-24 00:34:39,U018,S0401,ecommerce,checkout,eco_29,367,desktop,grocery,40322,76094,platinum,google,yes
2025-10-03 01:25:39,U022,S0252,ecommerce,search_product,eco_258,293,desktop,electronics,27789,79882,silver,direct,yes
2025-10-05 13:02:39,U022,S0271,ecommerce,checkout,eco_13,259,tablet,grocery,43154,68132,platinum,instagram,no
2025-10-24 05:17:39,U006,S0132,ecommerce,search_product,eco_256,56,mobile,home_appliances,44240,52673,platinum,google,yes
2025-10-26 12:49:39,U026,S0472,ecommerce,add_to_cart,eco_300,248,mobile,fashion,27520,69166,silver,google,yes
2025-11-01 00:12:39,U024,S0015,ecommerce,search_product,eco_288,254,desktop,fashion,29842,17755,silver,direct,yes
2025-10-30 17:35:39,U002,S0208,ecommerce,search_product,eco_47,86,tablet,home_appliances,11785,32793,platinum,instagram,no
2025-10-22 06:21:39,U028,S0408,ecommerce,search_product,eco_59,175,desktop,fashion,28012,78935,silver,direct,yes
2025-11-09 00:22:39,U026,S0440,ecommerce,view_product,eco_184,363,tablet,fashion,39637,55581,silver,direct,no
2025-10-07 09:43:39,U017,S0425,ecommerce,view_product,eco_18,42,tablet,electronics,8562,91387,gold,direct,yes
2025-09-17 22:36:39,U020,S0127,ecommerce,checkout,eco_35,268,mobile,home_appliances,36673,91636,silver,direct,no
2025-10-08 17:37:39,U017,S0477,ecommerce,add_to_cart,eco_297,374,tablet,home_appliances,48863,49089,platinum,instagram,yes
2025-11-13 13:25:39,U028,S0029,ecommerce,view_product,eco_28,107,tablet,grocery,4082,84572,silver,google,no
2025-10-15 13:16:39,U008,S0317,ecommerce,search_product,eco_227,147,tablet,grocery,14703,15707,platinum,google,yes
2025-09-14 13:26:39,U003,S0086,ecommerce,view_product,eco_249,342,mobile,electronics,42743,71736,silver,direct,no
2025-09-16 21:03:39,U018,S0246,ecommerce,add_to_cart,eco_202,357,mobile,electronics,39738,61279,platinum,direct,no
2025-11-04 18:16:39,U030,S0016,ecommerce,add_to_cart,eco_90,230,mobile,electronics,28285,32817,platinum,instagram,yes
2025-09-15 05:02:39,U003,S0433,ecommerce,checkout,eco_249,266,mobile,fashion,12331,7299,silver,google,no
2025-10-03 01:37:39,U028,S0481,ecommerce,search_product,eco_261,254,tablet,home_appliances,9731,91574,gold,google,no
2025-09-22 06:21:39,U013,S0196,ecommerce,add_to_cart,eco_101,323,desktop,home_appliances,24326,37699,silver,instagram,no
2025-10-31 03:46:39,U010,S0199,ecommerce,view_product,eco_297,99,desktop,electronics,2173,67336,gold,instagram,no
2025-09-18 16:14:39,U014,S0327,ecommerce,view_product,eco_130,86,tablet,home_appliances,37876,4116,platinum,direct,yes
2025-09-24 18:06:39,U007,S0422,ecommerce,search_product,eco_170,338,tablet,home_appliances,31590,12048,silver,instagram,yes
2025-10-21 06:25:39,U011,S0397,ecommerce,add_to_cart,eco_102,265,tablet,grocery,34522,97830,gold,google,no
2025-10-31 04:54:39,U027,S0304,ecommerce,checkout,eco_295,110,desktop,electronics,48909,35599,gold,email,yes
2025-09-21 05:09:39,U022,S0434,ecommerce,add_to_cart,eco_170,350,tablet,grocery,5089,56860,gold,instagram,no
2025-10-02 23:14:39,U008,S0261,ecommerce,checkout,eco_201,160,tablet,grocery,5668,66005,platinum,instagram,yes
2025-11-01 03:22:39,U010,S0362,ecommerce,search_product,eco_87,239,tablet,grocery,49175,94081,platinum,email,yes
2025-09-14 04:37:39,U004,S0484,ecommerce,checkout,eco_252,54,tablet,fashion,49531,64429,silver,google,no
2025-10-03 23:29:39,U004,S0019,ecommerce,search_product,eco_226,116,desktop,grocery,10179,45116,platinum,instagram,yes
2025-09-20 21:38:39,U001,S0455,ecommerce,view_product,eco_280,307,desktop,home_appliances,7615,25420,silver,direct,no
2025-10-04 11:54:39,U023,S0024,ecommerce,add_to_cart,eco_267,263,desktop,fashion,20259,53876,platinum,direct,no
2025-10-08 07:37:39,U008,S0005,ecommerce,view_product,eco_49,352,mobile,grocery,7055,55089,gold,email,yes
2025-10-16 00:07:39,U006,S0482,ecommerce,checkout,eco_203,319,mobile,grocery,42010,6649,gold,email,no
2025-10-23 18:37:39,U013,S0497,ecommerce,add_to_cart,eco_216,279,tablet,grocery,20281,42739,platinum,google,no
2025-10-16 01:32:39,U018,S0264,ecommerce,view_product,eco_41,160,tablet,home_appliances,18738,67817,gold,email,yes
2025-11-13 12:39:39,U026,S0029,ecommerce,checkout,eco_170,183,tablet,fashion,44055,8020,silver,email,no
2025-10-02 12:24:39,U011,S0156,ecommerce,checkout,eco_36,210,desktop,grocery,39723,7885,silver,email,no
2025-11-04 14:44:39,U006,S0045,ecommerce,search_product,eco_208,219,mobile,fashion,31276,95055,gold,google,no
2025-10-07 15:29:39,U029,S0070,ecommerce,checkout,eco_266,197,mobile,home_appliances,45105,52739,silver,google,no
2025-09-25 10:25:39,U019,S0060,ecommerce,search_product,eco_279,279,tablet,grocery,3164,22877,gold,google,no
2025-11-11 18:35:39,U026,S0498,ecommerce,search_product,eco_245,211,mobile,home_appliances,26777,60899,platinum,instagram,no
2025-10-22 15:19:39,U021,S0008,ecommerce,checkout,eco_131,244,tablet,home_appliances,6858,87661,gold,instagram,yes
2025-10-06 22:20:39,U010,S0095,ecommerce,search_product,eco_79,237,mobile,grocery,28863,52806,silver,email,yes
2025-10-07 06:51:39,U004,S0268,ecommerce,search_product,eco_258,65,mobile,home_appliances,11240,29136,platinum,direct,yes
2025-09-14 06:30:39,U029,S0172,ecommerce,add_to_cart,eco_27,140,mobile,electronics,9390,27943,silver,instagram,yes
2025-10-28 20:11:39,U020,S0142,ecommerce,checkout,eco_28,154,tablet,electronics,39203,20799,silver,google,yes
2025-10-19 00:53:39,U002,S0463,ecommerce,view_product,eco_146,269,mobile,fashion,36737,76358,silver,email,no
2025-10-12 01:18:39,U023,S0394,ecommerce,view_product,eco_54,77,mobile,grocery,24675,30504,platinum,email,yes
2025-10-21 18:11:39,U021,S0013,ecommerce,add_to_cart,eco_224,263,mobile,electronics,28137,13038,gold,instagram,yes
2025-09-26 17:20:39,U030,S0088,ecommerce,add_to_cart,eco_102,246,mobile,home_appliances,22106,40072,silver,instagram,yes
2025-10-05 08:59:39,U004,S0212,ecommerce,checkout,eco_188,229,mobile,grocery,8292,19586,silver,google,no
2025-10-03 23:10:39,U029,S0128,ecommerce,add_to_cart,eco_102,352,mobile,home_appliances,39085,29239,silver,direct,no
2025-09-28 00:21:39,U029,S0451,ecommerce,add_to_cart,eco_163,279,tablet,electronics,16688,69056,gold,email,yes
2025-09-15 07:51:39,U022,S0407,ecommerce,view_product,eco_185,358,desktop,grocery,40158,58459,gold,direct,no
2025-10-21 12:04:39,U009,S0313,ecommerce,checkout,eco_268,138,desktop,fashion,5561,41855,gold,google,yes
2025-11-08 05:48:39,U001,S0421,ecommerce,add_to_cart,eco_183,120,mobile,electronics,21586,44536,silver,google,no
2025-11-08 19:43:39,U012,S0332,ecommerce,add_to_cart,eco_222,207,tablet,grocery,12069,65799,silver,google,no
2025-10-08 18:39:39,U011,S0339,ecommerce,add_to_cart,eco_204,395,desktop,electronics,10284,3822,platinum,direct,yes
2025-11-13 00:53:39,U022,S0363,ecommerce,search_product,eco_73,360,tablet,home_appliances,46430,15411,silver,email,yes
2025-10-30 13:44:39,U016,S0186,ecommerce,search_product,eco_275,313,desktop,electronics,22610,15254,platinum,direct,no
2025-10-12 03:39:39,U004,S0374,ecommerce,view_product,eco_236,345,mobile,fashion,5579,50232,gold,direct,yes
2025-10-25 19:48:39,U021,S0117,ecommerce,view_product,eco_260,83,tablet,fashion,7134,39835,gold,instagram,yes
2025-10-03 08:39:39,U018,S0048,ecommerce,add_to_cart,eco_43,243,tablet,electronics,16320,40078,gold,email,yes
2025-10-15 03:01:39,U011,S0297,ecommerce,search_product,eco_113,382,tablet,grocery,39908,27241,platinum,instagram,no
2025-10-31 09:20:39,U016,S0089,ecommerce,search_product,eco_25,379,desktop,fashion,15386,44289,silver,instagram,no
2025-09-25 12:11:39,U004,S0202,ecommerce,view_product,eco_130,384,desktop,fashion,8619,15195,gold,email,no
2025-09-25 06:40:39,U008,S0178,ecommerce,add_to_cart,eco_133,63,desktop,home_appliances,1008,88963,silver,direct,yes
2025-09-26 10:05:39,U015,S0342,ecommerce,add_to_cart,eco_80,311,mobile,home_appliances,11713,22366,platinum,google,no
2025-10-09 06:52:39,U024,S0080,ecommerce,search_product,eco_125,329,tablet,grocery,16826,59944,platinum,instagram,yes
2025-09-17 00:39:39,U002,S0207,ecommerce,checkout,eco_230,51,tablet,grocery,3682,7091,gold,google,no
2025-10-31 02:59:39,U019,S0145,ecommerce,add_to_cart,eco_116,107,tablet,grocery,36561,18470,platinum,instagram,no
2025-10-12 06:24:39,U023,S0404,ecommerce,checkout,eco_19,233,tablet,home_appliances,36407,9200,gold,instagram,no
2025-10-15 00:54:39,U002,S0222,ecommerce,view_product,eco_237,81,desktop,grocery,44657,21053,gold,instagram,yes
2025-09-19 22:13:39,U017,S0388,ecommerce,search_product,eco_288,236,tablet,electronics,9457,30237,silver,email,no
2025-10-07 01:48:39,U014,S0384,ecommerce,add_to_cart,eco_49,296,mobile,fashion,36071,4305,silver,instagram,yes
2025-10-26 15:26:39,U008,S0267,ecommerce,checkout,eco_55,334,tablet,electronics,40478,58722,gold,direct,no
2025-10-22 20:26:39,U020,S0276,ecommerce,checkout,eco_271,299,desktop,fashion,28732,25950,gold,google,yes
2025-10-10 16:03:39,U001,S0261,ecommerce,view_product,eco_192,161,desktop,grocery,27681,40169,gold,google,yes
2025-10-02 22:06:39,U020,S0343,ecommerce,view_product,eco_210,174,tablet,fashion,49110,44044,platinum,instagram,yes
2025-10-31 03:18:39,U018,S0262,ecommerce,view_product,eco_81,354,desktop,home_appliances,2929,93181,silver,instagram,yes
2025-10-16 04:03:39,U012,S0497,ecommerce,checkout,eco_95,151,tablet,grocery,1517,78820,gold,instagram,no
2025-09-19 00:26:39,U028,S0299,ecommerce,checkout,eco_8,146,mobile,fashion,46841,10516,silver,direct,no
2025-10-05 06:34:39,U008,S0130,ecommerce,checkout,eco_70,390,tablet,home_appliances,40288,95975,silver,google,yes
2025-10-19 20:07:39,U005,S0479,ecommerce,view_product,eco_63,320,desktop,grocery,25986,4828,silver,direct,no
2025-10-15 01:42:39,U003,S0192,ecommerce,add_to_cart,eco_23,305,desktop,home_appliances,47736,18610,platinum,direct,no
2025-10-31 00:55:39,U023,S0041,ecommerce,add_to_cart,eco_128,132,mobile,fashion,25024,13612,gold,direct,no
2025-09-22 02:47:39,U023,S0209,ecommerce,view_product,eco_187,314,mobile,home_appliances,48441,986,gold,google,yes
2025-11-12 03:47:39,U009,S0459,ecommerce,view_product,eco_89,106,tablet,home_appliances,16146,59002,silver,direct,no
2025-11-10 09:02:39,U027,S0413,ecommerce,search_product,eco_33,250,tablet,fashion,6038,99823,platinum,email,no
2025-10-29 03:10:39,U017,S0070,ecommerce,add_to_cart,eco_163,304,mobile,home_appliances,49609,34641,gold,instagram,yes
2025-09-20 13:07:39,U010,S0441,ecommerce,view_product,eco_131,79,mobile,electronics,4803,47227,platinum,direct,no
2025-11-14 09:14:39,U004,S0175,ecommerce,add_to_cart,eco_186,66,tablet,fashion,24210,7064,gold,google,no
2025-10-10 10:11:39,U008,S0395,ecommerce,add_to_cart,eco_156,109,desktop,home_appliances,40989,56392,gold,instagram,no
2025-10-04 19:59:39,U030,S0079,ecommerce,add_to_cart,eco_252,397,desktop,electronics,41131,35686,gold,direct,yes
